               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.020375,           0.0058286,          0.00012434,             0.91939,              0.8947,             0.92333,             0.63266,            0.025409,           0.0044677,          5.5332e-05,            0.004984,            0.004984,            0.004984
                 154,            0.020222,           0.0056827,          0.00012366,             0.92028,             0.89447,             0.92338,             0.63307,            0.025412,           0.0044687,          5.5263e-05,            0.004951,            0.004951,            0.004951
                 155,            0.020226,           0.0057166,          0.00012497,             0.91849,             0.89548,             0.92319,             0.63304,             0.02541,           0.0044703,          5.5216e-05,            0.004918,            0.004918,            0.004918
                 156,            0.020209,           0.0057502,          0.00012458,             0.91791,             0.89601,             0.92327,             0.63318,            0.025408,           0.0044716,          5.5144e-05,            0.004885,            0.004885,            0.004885
                 157,            0.020034,           0.0056834,           0.0001259,             0.91692,              0.8947,             0.92184,             0.63345,            0.025408,            0.004473,          5.5059e-05,            0.004852,            0.004852,            0.004852
                 158,            0.019925,           0.0056933,           0.0001241,             0.91721,              0.8947,             0.92367,             0.63398,            0.025408,            0.004475,          5.4944e-05,            0.004819,            0.004819,            0.004819
                 159,            0.020173,           0.0057516,          0.00012401,             0.91718,             0.89475,             0.92393,             0.63435,             0.02541,           0.0044755,          5.4826e-05,            0.004786,            0.004786,            0.004786
                 160,            0.019925,           0.0056841,          0.00012252,             0.91677,             0.89536,             0.92477,             0.63423,            0.025411,            0.004476,          5.4806e-05,            0.004753,            0.004753,            0.004753
                 161,            0.019985,           0.0056678,          0.00012189,             0.91686,             0.89603,             0.92462,             0.63463,             0.02541,           0.0044767,           5.465e-05,             0.00472,             0.00472,             0.00472
                 162,            0.019999,           0.0056861,          0.00012272,             0.91699,             0.89603,             0.92436,              0.6349,             0.02541,           0.0044785,          5.4512e-05,            0.004687,            0.004687,            0.004687
                 163,            0.019801,           0.0056569,          0.00012305,             0.91636,             0.89536,             0.92418,             0.63543,            0.025405,           0.0044788,            5.44e-05,            0.004654,            0.004654,            0.004654
                 164,            0.019956,           0.0056784,          0.00012349,             0.91618,             0.89603,             0.92471,             0.63522,            0.025405,           0.0044801,          5.4321e-05,            0.004621,            0.004621,            0.004621
                 165,            0.019667,           0.0056223,          0.00012064,             0.91411,             0.89515,             0.92391,             0.63468,            0.025405,           0.0044808,          5.4252e-05,            0.004588,            0.004588,            0.004588
                 166,            0.019693,           0.0056088,          0.00012039,             0.91782,             0.89495,             0.92421,             0.63464,            0.025403,           0.0044816,          5.4205e-05,            0.004555,            0.004555,            0.004555
                 167,            0.019536,            0.005572,          0.00012109,             0.91716,             0.89455,             0.92414,             0.63479,            0.025404,           0.0044834,          5.4146e-05,            0.004522,            0.004522,            0.004522
                 168,            0.019642,           0.0056577,           0.0001215,             0.91717,             0.89458,             0.92426,             0.63448,            0.025404,           0.0044843,          5.4038e-05,            0.004489,            0.004489,            0.004489
                 169,            0.019621,           0.0055246,          0.00012031,             0.91718,             0.89473,             0.92457,             0.63468,            0.025403,           0.0044848,          5.3988e-05,            0.004456,            0.004456,            0.004456
                 170,            0.019562,           0.0056194,          0.00011776,             0.91413,             0.89537,             0.92437,             0.63469,            0.025397,           0.0044855,          5.3898e-05,            0.004423,            0.004423,            0.004423
                 171,            0.019383,           0.0054861,          0.00011862,             0.91479,             0.89669,             0.92467,              0.6346,            0.025392,            0.004487,          5.3833e-05,             0.00439,             0.00439,             0.00439
                 172,            0.019478,           0.0055365,          0.00011727,              0.9165,             0.89404,             0.92484,             0.63475,            0.025389,           0.0044883,          5.3788e-05,            0.004357,            0.004357,            0.004357
                 173,             0.01947,           0.0054568,          0.00011453,              0.9175,             0.89338,              0.9242,             0.63495,             0.02539,             0.00449,          5.3706e-05,            0.004324,            0.004324,            0.004324
                 174,            0.019379,           0.0054911,          0.00011606,             0.91761,             0.89251,             0.92454,             0.63483,            0.025387,           0.0044902,          5.3586e-05,            0.004291,            0.004291,            0.004291
                 175,             0.01934,           0.0056304,          0.00011416,             0.91914,             0.89272,             0.92496,             0.63466,            0.025391,           0.0044914,          5.3536e-05,            0.004258,            0.004258,            0.004258
                 176,            0.019165,           0.0054742,          0.00011225,             0.91842,             0.89205,             0.92454,             0.63488,            0.025395,           0.0044927,          5.3468e-05,            0.004225,            0.004225,            0.004225
                 177,            0.019251,           0.0055417,          0.00011185,             0.92155,             0.89466,             0.92643,             0.63506,            0.025397,           0.0044934,          5.3331e-05,            0.004192,            0.004192,            0.004192
                 178,              0.0193,           0.0055754,          0.00011499,             0.92057,             0.89404,             0.92568,             0.63491,            0.025403,           0.0044934,          5.3239e-05,            0.004159,            0.004159,            0.004159
                 179,             0.01924,           0.0054231,          0.00011424,             0.92148,             0.89377,             0.92547,             0.63456,             0.02541,            0.004494,          5.3122e-05,            0.004126,            0.004126,            0.004126
                 180,            0.019202,           0.0055288,          0.00011531,             0.92094,             0.89404,             0.92559,             0.63535,             0.02541,           0.0044942,          5.3073e-05,            0.004093,            0.004093,            0.004093
                 181,            0.019234,           0.0055204,          0.00011114,             0.91949,              0.8947,             0.92553,             0.63459,            0.025414,           0.0044953,          5.2986e-05,             0.00406,             0.00406,             0.00406
                 182,            0.018897,           0.0053875,          0.00011018,             0.92057,              0.8947,             0.92544,             0.63504,             0.02542,           0.0044968,           5.294e-05,            0.004027,            0.004027,            0.004027
                 183,            0.019065,           0.0054863,          0.00011132,             0.92248,             0.89536,             0.92711,             0.63489,            0.025427,            0.004498,          5.2831e-05,            0.003994,            0.003994,            0.003994
                 184,             0.01877,           0.0054311,          0.00010959,             0.92235,              0.8947,             0.92667,             0.63447,             0.02543,           0.0044997,          5.2727e-05,            0.003961,            0.003961,            0.003961
                 185,            0.018894,           0.0054266,          0.00010824,             0.92101,             0.89404,              0.9265,             0.63424,            0.025438,           0.0045026,          5.2707e-05,            0.003928,            0.003928,            0.003928
                 186,            0.018706,           0.0052976,          0.00010625,             0.91819,             0.89735,             0.92682,             0.63364,            0.025441,           0.0045041,          5.2568e-05,            0.003895,            0.003895,            0.003895
                 187,            0.018886,           0.0054361,          0.00010769,             0.91992,             0.89768,             0.92716,             0.63286,             0.02544,           0.0045048,          5.2441e-05,            0.003862,            0.003862,            0.003862
                 188,            0.018828,           0.0054331,          0.00010788,             0.91997,             0.89735,             0.92666,             0.63276,            0.025444,           0.0045059,          5.2424e-05,            0.003829,            0.003829,            0.003829
                 189,            0.018657,           0.0053527,           0.0001064,             0.91832,              0.9009,             0.92698,             0.63303,            0.025443,           0.0045074,           5.234e-05,            0.003796,            0.003796,            0.003796
                 190,            0.018654,           0.0053949,          0.00010648,             0.91846,             0.90066,             0.92713,             0.63327,            0.025448,           0.0045094,          5.2264e-05,            0.003763,            0.003763,            0.003763
                 191,            0.018725,           0.0053336,          0.00010512,             0.91856,             0.90066,             0.92701,             0.63352,            0.025454,           0.0045113,          5.2212e-05,             0.00373,             0.00373,             0.00373
                 192,             0.01837,           0.0053471,          0.00012927,             0.92272,             0.89536,             0.92753,             0.63373,            0.025457,           0.0045122,          5.2143e-05,            0.003697,            0.003697,            0.003697
                 193,            0.018474,           0.0052818,          0.00010419,             0.91684,                 0.9,             0.92739,             0.63399,            0.025461,           0.0045138,          5.2143e-05,            0.003664,            0.003664,            0.003664
                 194,            0.018251,           0.0052766,          0.00010447,             0.91659,             0.89934,             0.92757,             0.63377,            0.025466,           0.0045154,          5.2114e-05,            0.003631,            0.003631,            0.003631
                 195,            0.018395,            0.005224,          0.00010378,             0.91563,                 0.9,             0.92777,             0.63439,            0.025469,           0.0045161,          5.2021e-05,            0.003598,            0.003598,            0.003598
                 196,            0.018486,           0.0052187,          0.00010107,             0.91565,             0.89865,             0.92606,             0.63395,            0.025472,           0.0045173,          5.1877e-05,            0.003565,            0.003565,            0.003565
                 197,            0.018476,           0.0051954,          0.00010017,               0.917,             0.89991,             0.92761,             0.63367,            0.025469,           0.0045187,          5.1793e-05,            0.003532,            0.003532,            0.003532
                 198,            0.018363,           0.0053367,          9.9913e-05,             0.92384,             0.89338,             0.92733,             0.63374,            0.025472,           0.0045213,          5.1768e-05,            0.003499,            0.003499,            0.003499
                 199,            0.018089,           0.0052173,          9.8468e-05,             0.92379,             0.89338,             0.92709,             0.63398,            0.025475,           0.0045234,          5.1576e-05,            0.003466,            0.003466,            0.003466
                 200,             0.01821,           0.0052509,          9.9428e-05,             0.92349,             0.89073,             0.92571,             0.63446,            0.025478,           0.0045258,          5.1482e-05,            0.003433,            0.003433,            0.003433
                 201,            0.018178,           0.0052615,          9.7887e-05,             0.90825,             0.90471,             0.92573,             0.63403,            0.025481,           0.0045277,          5.1381e-05,              0.0034,              0.0034,              0.0034
                 202,            0.017934,           0.0051531,            9.79e-05,             0.90834,             0.90567,             0.92558,             0.63366,            0.025479,             0.00453,          5.1186e-05,            0.003367,            0.003367,            0.003367
                 203,             0.01806,           0.0050796,          9.7333e-05,             0.90835,             0.90578,             0.92569,             0.63327,             0.02548,            0.004533,          5.1055e-05,            0.003334,            0.003334,            0.003334
                 204,            0.017815,            0.005155,          9.5132e-05,             0.90822,              0.9053,             0.92595,             0.63381,            0.025484,           0.0045361,          5.0951e-05,            0.003301,            0.003301,            0.003301
                 205,               0.018,           0.0050938,          9.6107e-05,             0.92531,             0.89007,             0.92597,             0.63411,            0.025487,           0.0045389,          5.0845e-05,            0.003268,            0.003268,            0.003268
                 206,            0.017932,            0.005189,          9.3156e-05,             0.92472,              0.8894,             0.92559,             0.63415,             0.02549,           0.0045409,          5.0773e-05,            0.003235,            0.003235,            0.003235
                 207,             0.01792,           0.0051712,          9.3345e-05,             0.92427,             0.88874,             0.92559,              0.6344,            0.025492,           0.0045429,          5.0595e-05,            0.003202,            0.003202,            0.003202
                 208,            0.017901,           0.0051879,          9.3681e-05,             0.92421,             0.88837,             0.92502,             0.63381,            0.025498,           0.0045461,          5.0436e-05,            0.003169,            0.003169,            0.003169
                 209,            0.017759,           0.0051318,          9.5179e-05,             0.92421,             0.88828,             0.92515,             0.63367,            0.025506,           0.0045483,          5.0344e-05,            0.003136,            0.003136,            0.003136
                 210,            0.017709,           0.0051302,          9.2275e-05,              0.9236,             0.88808,             0.92547,             0.63322,            0.025514,           0.0045516,          5.0198e-05,            0.003103,            0.003103,            0.003103
                 211,             0.01765,           0.0049896,          9.1259e-05,             0.90921,               0.902,             0.92557,             0.63341,            0.025522,           0.0045548,          5.0135e-05,             0.00307,             0.00307,             0.00307
                 212,            0.017613,           0.0050251,          9.0484e-05,             0.92264,             0.88808,               0.925,             0.63344,            0.025532,           0.0045578,          4.9977e-05,            0.003037,            0.003037,            0.003037
                 213,            0.017561,           0.0050637,          9.0936e-05,             0.91265,             0.89947,             0.92543,             0.63399,            0.025538,           0.0045592,          4.9884e-05,            0.003004,            0.003004,            0.003004
                 214,            0.017299,           0.0050338,          8.9698e-05,             0.91263,              0.8993,             0.92536,             0.63396,            0.025544,           0.0045628,          4.9789e-05,            0.002971,            0.002971,            0.002971
                 215,            0.017383,           0.0050531,            8.94e-05,              0.9158,             0.89536,             0.92537,             0.63351,             0.02555,           0.0045659,          4.9725e-05,            0.002938,            0.002938,            0.002938
                 216,            0.017343,           0.0050349,           8.805e-05,             0.92359,             0.88851,             0.92618,             0.63332,            0.025557,           0.0045688,          4.9591e-05,            0.002905,            0.002905,            0.002905
                 217,            0.017359,           0.0050233,           8.765e-05,              0.9236,             0.88867,             0.92604,             0.63394,            0.025565,           0.0045715,          4.9501e-05,            0.002872,            0.002872,            0.002872
                 218,            0.017231,           0.0049944,          8.7708e-05,             0.91475,             0.89537,             0.92594,             0.63331,             0.02557,           0.0045739,          4.9376e-05,            0.002839,            0.002839,            0.002839
                 219,             0.01715,           0.0049837,          8.7784e-05,              0.9176,             0.89404,             0.92609,             0.63299,            0.025578,           0.0045756,          4.9303e-05,            0.002806,            0.002806,            0.002806
                 220,            0.017062,           0.0049452,          8.6551e-05,             0.91544,             0.89603,             0.92623,             0.63277,            0.025583,           0.0045775,          4.9208e-05,            0.002773,            0.002773,            0.002773
                 221,            0.017186,           0.0049261,          8.5102e-05,             0.91605,             0.89611,             0.92632,             0.63284,            0.025589,           0.0045805,          4.9079e-05,             0.00274,             0.00274,             0.00274
                 222,            0.017073,           0.0049417,          8.6204e-05,             0.91451,             0.89603,             0.92629,             0.63242,            0.025594,           0.0045831,          4.8976e-05,            0.002707,            0.002707,            0.002707
                 223,            0.017125,           0.0050161,          8.4107e-05,             0.91247,             0.89753,              0.9263,             0.63285,              0.0256,           0.0045844,          4.8811e-05,            0.002674,            0.002674,            0.002674
                 224,            0.016733,            0.004939,          8.3062e-05,             0.91246,             0.89741,              0.9257,             0.63204,            0.025606,           0.0045878,          4.8674e-05,            0.002641,            0.002641,            0.002641
                 225,            0.016838,           0.0049228,          8.2703e-05,             0.91135,             0.89872,              0.9253,             0.63218,             0.02561,           0.0045904,          4.8539e-05,            0.002608,            0.002608,            0.002608
                 226,            0.016653,           0.0049305,          8.1387e-05,             0.91144,                 0.9,             0.92519,             0.63189,            0.025613,            0.004593,          4.8472e-05,            0.002575,            0.002575,            0.002575
                 227,             0.01678,           0.0048885,          8.1036e-05,             0.91143,             0.89957,              0.9254,             0.63237,            0.025614,           0.0045964,          4.8402e-05,            0.002542,            0.002542,            0.002542
                 228,             0.01677,           0.0048855,          7.9409e-05,             0.90951,             0.90132,             0.92523,             0.63246,            0.025619,           0.0045996,          4.8334e-05,            0.002509,            0.002509,            0.002509
                 229,            0.016596,           0.0048576,          8.0714e-05,             0.91185,             0.89934,             0.92521,             0.63182,            0.025625,           0.0046032,          4.8293e-05,            0.002476,            0.002476,            0.002476
                 230,            0.016563,           0.0048137,          7.9929e-05,             0.91148,             0.90012,             0.92541,             0.63221,            0.025629,           0.0046068,          4.8245e-05,            0.002443,            0.002443,            0.002443
                 231,            0.016579,           0.0048138,          7.8792e-05,             0.91145,             0.89982,             0.92473,             0.63239,            0.025634,           0.0046109,           4.824e-05,             0.00241,             0.00241,             0.00241
                 232,             0.01645,           0.0047988,          7.6997e-05,             0.91027,             0.90024,             0.92466,              0.6318,            0.025636,           0.0046152,          4.8166e-05,            0.002377,            0.002377,            0.002377
                 233,            0.016306,           0.0047834,          7.6937e-05,             0.91025,             0.90066,             0.92413,             0.63185,             0.02564,           0.0046193,          4.8169e-05,            0.002344,            0.002344,            0.002344
                 234,             0.01638,           0.0047996,          7.6495e-05,             0.91205,             0.89965,             0.92438,              0.6322,            0.025641,           0.0046235,          4.8062e-05,            0.002311,            0.002311,            0.002311
                 235,            0.016453,           0.0047252,          7.5578e-05,             0.91175,                 0.9,             0.92526,             0.63189,            0.025644,           0.0046272,          4.8097e-05,            0.002278,            0.002278,            0.002278
                 236,            0.016213,           0.0047388,          7.4567e-05,             0.91212,             0.90041,             0.92427,             0.63191,            0.025647,           0.0046316,          4.8042e-05,            0.002245,            0.002245,            0.002245
                 237,            0.016393,           0.0048897,          7.3883e-05,             0.91047,             0.90242,             0.92427,             0.63187,            0.025651,           0.0046359,          4.7983e-05,            0.002212,            0.002212,            0.002212
                 238,            0.016051,           0.0047115,          7.3498e-05,              0.9101,             0.90331,              0.9254,             0.63206,            0.025653,           0.0046404,          4.7936e-05,            0.002179,            0.002179,            0.002179
                 239,            0.016288,           0.0047488,           7.302e-05,             0.90899,             0.90265,             0.92388,              0.6316,            0.025656,            0.004645,          4.7856e-05,            0.002146,            0.002146,            0.002146
                 240,             0.01606,           0.0046848,          7.1553e-05,             0.91213,             0.90199,             0.92428,             0.63172,            0.025658,           0.0046497,          4.7858e-05,            0.002113,            0.002113,            0.002113
                 241,            0.016086,            0.004723,          7.0315e-05,             0.91086,             0.90199,             0.92432,             0.63203,            0.025659,           0.0046536,          4.7782e-05,             0.00208,             0.00208,             0.00208
                 242,            0.016017,            0.004667,          7.0783e-05,             0.91193,             0.90066,             0.92421,             0.63195,            0.025666,            0.004658,          4.7732e-05,            0.002047,            0.002047,            0.002047
                 243,            0.015845,           0.0046314,          7.0012e-05,             0.91038,             0.90145,             0.92409,             0.63244,            0.025674,           0.0046631,          4.7746e-05,            0.002014,            0.002014,            0.002014
                 244,            0.015957,           0.0047293,          6.8272e-05,             0.91035,             0.90114,             0.92388,             0.63171,            0.025683,           0.0046681,          4.7686e-05,            0.001981,            0.001981,            0.001981
                 245,            0.015893,           0.0046852,          6.7667e-05,             0.91031,             0.90069,             0.92395,             0.63218,            0.025693,           0.0046724,          4.7604e-05,            0.001948,            0.001948,            0.001948
                 246,            0.015845,           0.0046202,          6.6148e-05,             0.91348,             0.90066,             0.92467,             0.63164,            0.025699,           0.0046778,          4.7571e-05,            0.001915,            0.001915,            0.001915
                 247,            0.015702,           0.0046678,          6.7486e-05,             0.91157,             0.90113,              0.9246,             0.63153,            0.025705,           0.0046822,           4.755e-05,            0.001882,            0.001882,            0.001882
                 248,            0.015611,           0.0045457,          6.6705e-05,             0.91407,             0.90066,             0.92443,             0.63156,            0.025711,            0.004687,           4.755e-05,            0.001849,            0.001849,            0.001849
                 249,            0.015517,           0.0045519,          6.6702e-05,             0.91185,                 0.9,             0.92359,             0.63115,             0.02572,           0.0046923,          4.7607e-05,            0.001816,            0.001816,            0.001816
                 250,            0.015484,           0.0045794,          6.4268e-05,             0.91101,             0.90173,             0.92359,             0.63136,            0.025726,           0.0046968,          4.7647e-05,            0.001783,            0.001783,            0.001783
                 251,            0.015503,            0.004677,          6.3584e-05,             0.91158,             0.90126,             0.92321,             0.63148,            0.025732,           0.0047015,          4.7685e-05,             0.00175,             0.00175,             0.00175
                 252,            0.015312,           0.0045223,          6.2957e-05,             0.91219,             0.90124,              0.9233,             0.63189,            0.025741,           0.0047071,          4.7718e-05,            0.001717,            0.001717,            0.001717
                 253,            0.015371,           0.0045143,          6.1603e-05,             0.91267,             0.89977,             0.92282,             0.63198,            0.025747,           0.0047112,          4.7703e-05,            0.001684,            0.001684,            0.001684
                 254,            0.015365,           0.0045768,            6.23e-05,             0.91093,             0.90077,             0.92257,             0.63126,            0.025757,           0.0047167,          4.7763e-05,            0.001651,            0.001651,            0.001651
                 255,            0.015198,            0.004502,           6.356e-05,             0.91135,             0.90066,             0.92229,             0.63076,            0.025761,           0.0047221,          4.7762e-05,            0.001618,            0.001618,            0.001618
                 256,            0.015128,           0.0045569,          6.0503e-05,             0.91117,             0.90066,             0.92221,              0.6307,            0.025767,           0.0047272,          4.7735e-05,            0.001585,            0.001585,            0.001585
                 257,            0.015102,           0.0044312,          5.8757e-05,             0.91204,             0.89934,             0.92196,             0.63107,            0.025773,           0.0047326,          4.7675e-05,            0.001552,            0.001552,            0.001552
                 258,            0.015061,            0.004437,          5.7463e-05,             0.91296,             0.89934,             0.92201,             0.63157,            0.025775,           0.0047381,           4.761e-05,            0.001519,            0.001519,            0.001519
                 259,            0.015012,           0.0044628,          5.7844e-05,             0.91437,             0.89813,             0.92182,             0.63102,             0.02578,            0.004743,          4.7577e-05,            0.001486,            0.001486,            0.001486
                 260,            0.014984,           0.0044512,           5.733e-05,             0.91339,             0.90093,             0.92221,             0.63125,            0.025784,           0.0047493,          4.7544e-05,            0.001453,            0.001453,            0.001453
                 261,            0.014894,           0.0044018,          5.5227e-05,             0.91491,             0.89725,             0.92219,             0.63087,             0.02579,           0.0047552,          4.7488e-05,             0.00142,             0.00142,             0.00142
                 262,            0.014907,           0.0043448,          5.4718e-05,             0.91164,                 0.9,               0.922,             0.63119,            0.025795,           0.0047594,          4.7462e-05,            0.001387,            0.001387,            0.001387
                 263,            0.014703,           0.0043791,          5.5093e-05,             0.90905,             0.90027,             0.92186,             0.63121,            0.025799,           0.0047632,          4.7393e-05,            0.001354,            0.001354,            0.001354
                 264,            0.014801,           0.0043433,          5.2853e-05,             0.90802,             0.90066,             0.92162,             0.63173,            0.025802,           0.0047685,          4.7312e-05,            0.001321,            0.001321,            0.001321
                 265,            0.014649,            0.004359,          5.2586e-05,             0.90778,             0.89957,             0.92025,             0.63072,            0.025805,           0.0047736,          4.7293e-05,            0.001288,            0.001288,            0.001288
                 266,            0.014593,           0.0043363,          5.1607e-05,             0.90796,              0.9015,             0.92116,              0.6314,            0.025812,           0.0047792,          4.7318e-05,            0.001255,            0.001255,            0.001255
                 267,            0.014547,           0.0043618,          5.0717e-05,             0.90776,             0.90132,             0.92012,             0.63147,            0.025818,           0.0047844,          4.7332e-05,            0.001222,            0.001222,            0.001222
                 268,            0.014525,           0.0042879,          5.0094e-05,             0.90889,             0.90132,             0.92009,             0.63162,            0.025822,           0.0047897,          4.7325e-05,            0.001189,            0.001189,            0.001189
                 269,             0.01445,           0.0043605,          4.9334e-05,             0.90917,             0.90152,             0.92057,             0.63212,            0.025828,           0.0047951,          4.7234e-05,            0.001156,            0.001156,            0.001156
                 270,             0.01421,            0.004238,          4.8081e-05,             0.90971,             0.90083,             0.92024,             0.63184,            0.025832,           0.0048012,          4.7186e-05,            0.001123,            0.001123,            0.001123
                 271,            0.014231,            0.004289,          4.7078e-05,             0.91021,             0.89961,             0.92033,             0.63233,            0.025836,           0.0048068,           4.714e-05,             0.00109,             0.00109,             0.00109
                 272,            0.014126,           0.0042829,          4.6156e-05,             0.90996,             0.89934,             0.92028,             0.63211,            0.025842,           0.0048123,           4.706e-05,            0.001057,            0.001057,            0.001057
                 273,            0.014225,           0.0042699,          4.6331e-05,             0.90955,             0.89603,             0.91885,             0.63155,             0.02585,           0.0048177,          4.6946e-05,            0.001024,            0.001024,            0.001024
                 274,            0.014092,           0.0042081,          4.4882e-05,             0.90947,             0.89603,             0.91859,             0.63044,            0.025855,           0.0048238,          4.6939e-05,            0.000991,            0.000991,            0.000991
                 275,            0.013997,           0.0041843,          4.4501e-05,             0.90935,             0.89683,              0.9185,             0.63077,            0.025861,           0.0048298,          4.6931e-05,            0.000958,            0.000958,            0.000958
                 276,            0.013916,            0.004129,          4.3697e-05,             0.91044,             0.89534,             0.91845,             0.63102,            0.025866,           0.0048364,          4.7019e-05,            0.000925,            0.000925,            0.000925
                 277,            0.013885,            0.004121,          4.2235e-05,             0.90988,               0.896,             0.91827,             0.63072,            0.025871,           0.0048434,          4.6915e-05,            0.000892,            0.000892,            0.000892
                 278,            0.014078,           0.0042718,          4.6454e-05,             0.90927,               0.896,             0.91818,              0.6312,            0.025875,           0.0048498,          4.6808e-05,            0.000859,            0.000859,            0.000859
                 279,            0.013782,           0.0041298,           4.133e-05,              0.9092,             0.89518,             0.91808,              0.6311,            0.025882,            0.004856,          4.6773e-05,            0.000826,            0.000826,            0.000826
                 280,            0.013694,           0.0041248,          4.0836e-05,             0.90922,             0.89544,             0.91814,             0.63088,             0.02589,           0.0048638,          4.6755e-05,            0.000793,            0.000793,            0.000793
                 281,            0.013541,            0.004184,          3.9784e-05,             0.91139,             0.89228,             0.91803,             0.63117,            0.025895,            0.004871,           4.672e-05,             0.00076,             0.00076,             0.00076
                 282,             0.01349,           0.0040935,          3.8654e-05,             0.91196,             0.89272,             0.91851,             0.63113,            0.025904,           0.0048784,          4.6748e-05,            0.000727,            0.000727,            0.000727
                 283,            0.013574,           0.0040927,          3.8303e-05,             0.91091,             0.89139,             0.91823,             0.63111,            0.025911,           0.0048862,          4.6731e-05,            0.000694,            0.000694,            0.000694
                 284,            0.013239,           0.0040344,          3.7359e-05,             0.91345,             0.89205,             0.91855,             0.63144,             0.02592,           0.0048935,          4.6682e-05,            0.000661,            0.000661,            0.000661
                 285,            0.013347,           0.0040876,          3.6514e-05,             0.91259,             0.89197,             0.91838,             0.63145,            0.025925,              0.0049,          4.6611e-05,            0.000628,            0.000628,            0.000628
                 286,             0.01333,           0.0040232,          3.6144e-05,             0.91405,             0.89205,             0.91873,             0.63172,            0.025929,           0.0049078,          4.6632e-05,            0.000595,            0.000595,            0.000595
                 287,            0.013232,           0.0039981,          3.5015e-05,             0.91261,             0.89218,             0.91849,             0.63204,            0.025936,           0.0049155,          4.6615e-05,            0.000562,            0.000562,            0.000562
                 288,            0.013352,           0.0040137,          3.4344e-05,              0.9139,             0.89276,             0.91894,             0.63203,            0.025942,           0.0049222,          4.6531e-05,            0.000529,            0.000529,            0.000529
                 289,            0.013089,           0.0039357,          3.3806e-05,              0.9139,             0.89272,             0.91886,             0.63221,            0.025946,           0.0049287,          4.6449e-05,            0.000496,            0.000496,            0.000496
                 290,            0.013107,           0.0039809,          3.2838e-05,             0.91386,             0.89229,             0.91922,             0.63279,            0.025954,            0.004937,          4.6361e-05,            0.000463,            0.000463,            0.000463
                 291,            0.012917,           0.0039181,          3.1992e-05,             0.91384,             0.89209,             0.91972,             0.63215,            0.025961,            0.004945,          4.6315e-05,             0.00043,             0.00043,             0.00043
                 292,            0.013123,           0.0040003,          4.6335e-05,             0.91432,             0.89205,             0.91905,             0.63242,            0.025968,           0.0049528,          4.6247e-05,            0.000397,            0.000397,            0.000397
                 293,            0.012905,           0.0039717,          3.0778e-05,             0.91447,             0.89216,             0.91907,             0.63236,            0.025975,           0.0049604,          4.6239e-05,            0.000364,            0.000364,            0.000364
                 294,            0.012833,           0.0039149,          3.0201e-05,             0.91448,             0.89229,              0.9191,             0.63227,            0.025984,           0.0049688,          4.6159e-05,            0.000331,            0.000331,            0.000331
                 295,            0.012817,           0.0039533,          2.9955e-05,             0.91449,             0.89234,             0.91833,             0.63256,             0.02599,           0.0049764,           4.598e-05,            0.000298,            0.000298,            0.000298
