               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  93,            0.038956,            0.035404,          7.6639e-05,             0.81534,              0.6971,             0.79238,             0.53281,            0.035939,            0.024044,          1.8137e-05,            0.005446,            0.005446,            0.005446
                  94,            0.038902,            0.035341,          7.6714e-05,             0.81499,             0.69835,             0.79256,             0.53284,            0.035933,            0.024044,          1.8059e-05,           0.0053965,           0.0053965,           0.0053965
                  95,            0.038939,            0.035307,          7.4756e-05,             0.81439,             0.69911,              0.7931,             0.53297,            0.035929,            0.024041,           1.792e-05,            0.005347,            0.005347,            0.005347
                  96,            0.038729,            0.035236,          7.4813e-05,              0.8144,             0.69912,             0.79291,             0.53291,            0.035923,            0.024039,          1.7816e-05,           0.0052975,           0.0052975,           0.0052975
                  97,            0.038788,            0.035298,          7.4092e-05,             0.81486,             0.69859,             0.79263,             0.53306,            0.035915,            0.024036,          1.7653e-05,            0.005248,            0.005248,            0.005248
                  98,            0.038731,            0.035192,          7.3874e-05,             0.81641,             0.69771,             0.79243,             0.53326,            0.035909,            0.024035,           1.756e-05,           0.0051985,           0.0051985,           0.0051985
                  99,            0.038729,            0.035146,          7.3706e-05,             0.81371,             0.69928,              0.7926,             0.53328,            0.035897,            0.024037,          1.7441e-05,            0.005149,            0.005149,            0.005149
                 100,            0.038724,            0.034954,          7.2952e-05,             0.81607,             0.69862,             0.79271,             0.53324,            0.035888,            0.024036,          1.7354e-05,           0.0050995,           0.0050995,           0.0050995
                 101,            0.038734,            0.035135,          7.2198e-05,             0.81464,             0.69976,             0.79255,             0.53335,             0.03588,            0.024039,          1.7231e-05,             0.00505,             0.00505,             0.00505
                 102,             0.03862,              0.0351,          7.2278e-05,             0.81099,             0.70185,             0.79282,             0.53366,            0.035872,            0.024039,          1.7128e-05,           0.0050005,           0.0050005,           0.0050005
                 103,            0.038518,            0.035005,          7.1865e-05,              0.8126,             0.70076,             0.79291,             0.53373,            0.035866,            0.024043,           1.703e-05,            0.004951,            0.004951,            0.004951
                 104,            0.038545,            0.034971,          7.1215e-05,             0.81027,             0.70265,             0.79277,             0.53373,            0.035859,            0.024045,          1.6932e-05,           0.0049015,           0.0049015,           0.0049015
                 105,            0.038591,            0.035106,          7.0022e-05,               0.812,              0.7017,             0.79314,             0.53367,             0.03585,            0.024043,          1.6808e-05,            0.004852,            0.004852,            0.004852
                 106,            0.038461,            0.034948,          6.9574e-05,             0.81236,             0.70033,             0.79299,             0.53386,            0.035842,            0.024044,          1.6693e-05,           0.0048025,           0.0048025,           0.0048025
                 107,            0.038478,             0.03503,          6.9182e-05,             0.81083,             0.70204,              0.7933,             0.53424,            0.035839,            0.024045,          1.6567e-05,            0.004753,            0.004753,            0.004753
                 108,            0.038572,            0.034913,          6.8409e-05,             0.81102,              0.7019,             0.79332,             0.53433,            0.035833,            0.024045,          1.6447e-05,           0.0047035,           0.0047035,           0.0047035
